SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
6,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OBC-NCL,461,461
7,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,EWS,429,416
8,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OPEN,490,486
9,Round 3,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,OBC-NCL,380,376
10,Round 3,"National Institute of Technology, Kurukshetra",Power System,Group 1,OPEN,363,357
11,Round 3,"National Institute of Technology, Kurukshetra",Power System,Group 1,SC,275,275
12,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,Group 1,OBC-NCL,335,330
13,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,Group 1,OPEN,355,350
14,Round 3,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,OPEN,393,385
15,Round 3,National Institute of Technology Durgapur,Power System,Group 1,OBC-NCL,332,332
16,Round 3,National Institute of Technology Durgapur,Power System,Group 1,SC,279,279
17,Round 3,"National Institute of Technology, Kurukshetra",Power System,Group 1,OBC-NCL,354,354
18,Round 3,National Institute of Technology Calicut,Telecommunication,Group 1,OBC-NCL,420,420
19,Round 3,National Institute of Technology Calicut,Telecommunication,Group 1,OPEN,459,459
20,Round 3,National Institute of Technology Calicut,Telecommunication,Group 1,SC,340,340
,,,,,,,
1,Round 3,"National Institute of Technology, Rourkela",Geo-technical Engineering,Group 1,OBC-NCL,382,381
2,Round 3,"National Institute of Technology, Rourkela",Geo-technical Engineering,Group 1,OPEN,420,407
3,Round 3,"National Institute of Technology, Srinagar",Geo-technical Engineering,Group 1,SC,210,210
4,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,OBC-NCL,396,392
5,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,EWS,377,377
6,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,OPEN,424,421
7,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,SC,315,312
8,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,OPEN,364,363
9,Round 3,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,Group 1,SC,255,255
10,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,OBC-NCL,341,324
11,Round 3,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,OBC-NCL,494,490
12,Round 3,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,EWS,457,441
13,Round 3,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,OPEN,535,520
14,Round 3,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,SC,318,318
15,Round 3,National Institute of Technology Calicut,Thermal Sciences,Group 1,OBC-NCL,383,379
16,Round 3,National Institute of Technology Calicut,Thermal Sciences,Group 1,OPEN,416,416
17,Round 3,National Institute of Technology Calicut,Traffic & Transportation Planning,Group 1,OBC-NCL,411,409
18,Round 3,National Institute of Technology Calicut,Traffic & Transportation Planning,Group 1,OPEN,432,432
19,Round 3,National Institute of Technology Hamirpur,Mechanical Engineering (Design),Group 1,SC,232,232
20,Round 3,Malaviya National Institute of Technology Jaipur,Urban Planning,Group 2,OBC-NCL,317,317
,,,,,,,
1,Round 3,Maulana Azad National Institute of Technology Bhopal,Urban Planning,Group 1,SC,249,249
2,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Urban Planning,Group 1,OPEN,370,370
3,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Urban Planning,Group 1,ST,249,249
4,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Urban & Regional Planning,Group 1,SC,128,128
5,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (Communications System and Networks),Group 1,OBC-NCL,315,315
6,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (Communications System and Networks),Group 1,OPEN,355,355
7,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,OBC-NCL,395,390
8,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,EWS,360,360
9,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,OPEN,414,408
10,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,ST,246,246
11,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,OBC-NCL,410,410
12,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,EWS,449,449
13,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,OPEN,464,464
14,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,SC,305,305
15,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,Group 1,OBC-NCL,345,345
16,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,Group 1,OPEN,375,371
17,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,Group 1,SC,295,295
18,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. –PhD in ECE with specialization in Microelectronics,Group 1,SC,261,261
19,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - PhD in ECE with Specialization in Communication Engineering,Group 1,OPEN,365,365
20,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OBC-NCL,566,566
,,,,,,,
1,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,EWS,566,558
2,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OPEN,610,603
3,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,SC,404,397
4,Round 3,"National Institute of Technology, Manipur",VLSI Design & Embedded Systems,Group 1,SC,246,246
5,Round 3,"Indian Institute of Information Technology, Allahabad","Dual Degree M.Tech. - Ph.D in IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OBC-NCL,481,481
6,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,OBC-NCL,581,580
7,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,EWS,573,570
8,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,OPEN,630,606
9,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,SC,426,422
10,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Software and Data Engineering Group,Group 1,OBC-NCL,480,480
11,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Software and Data Engineering Group,Group 1,OPEN,522,519
12,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,Group 1,OPEN,577,566
13,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,Group 1,OBC-NCL,556,551
14,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,Group 1,EWS,556,552
15,Round 3,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,OPEN,420,420
16,Round 3,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,SC,315,315
17,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,OBC-NCL,583,578
18,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,EWS,573,573
19,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,OPEN,613,608
20,Round 3,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,Group 1,OBC-NCL,424,424
,,,,,,,
1,Round 3,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,Group 1,OPEN,459,449
2,Round 3,National Institute of Technology Arunachal Pradesh,VLSI Design & Embedded Systems,Group 1,EWS,335,335
3,Round 3,National Institute of Technology Arunachal Pradesh,VLSI Design & Embedded Systems,Group 1,SC,257,257
4,Round 3,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,OBC-NCL,569,568
5,Round 3,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,EWS,558,558
6,Round 3,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,OPEN,591,586
7,Round 3,"National Institute of Technology, Kurukshetra",Embedded System Design,Group 1,OBC-NCL,410,410
8,Round 3,"National Institute of Technology, Kurukshetra",Embedded System Design,Group 1,SC,315,315
9,Round 3,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),Group 1,OPEN,370,355
10,Round 3,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),Group 1,SC,256,256
11,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,OBC-NCL,363,360
12,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,EWS,335,335
13,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,OPEN,390,385
14,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,SC,280,280
15,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,ST,231,231
16,Round 3,National Institute of Technology Nagaland,VLSI Systems,Group 1,SC,246,236
17,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. Biomedical Engineering,Group 1,OBC-NCL,292,292
18,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. Biomedical Engineering,Group 1,OPEN,377,371
19,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. Biomedical Engineering,Group 1,SC,249,246
20,Round 3,National Institute of Technology Goa,VLSI,Group 1,OBC-NCL,385,376
,,,,,,,
1,Round 3,National Institute of Technology Goa,VLSI,Group 1,OPEN,415,407
2,Round 3,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,OBC-NCL,440,434
3,Round 3,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,EWS,430,430
4,Round 3,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,OPEN,483,480
5,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,OBC-NCL,430,426
6,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,EWS,434,434
7,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,OPEN,464,455
8,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,SC,340,340
9,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,ST,246,246
10,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,OPEN,405,395
11,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,SC,286,286
12,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,OPEN,464,454
13,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,ST,261,261
14,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,OBC-NCL,348,340
15,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,EWS,325,325
16,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,OBC-NCL,420,420
17,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,EWS,429,420
18,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,EWS,488,488
19,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,OPEN,524,524
20,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,SC,345,345
,,,,,,,
1,Round 3,National Institute of Technology Puducherry,VLSI Design,Group 1,OBC-NCL,375,375
2,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,OBC-NCL,479,479
3,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,OPEN,650,643
4,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,OPEN,628,628
5,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,OBC-NCL,593,593
6,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,OBC-NCL,588,583
7,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,EWS,583,583
8,Round 3,"Indian Institute of Information Technology, Bhagalpur, Bihar",VLSI & Embedded Systems,Group 1,SC,256,256
9,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,ST,244,244
10,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,OBC-NCL,444,439
11,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,EWS,469,464
12,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,OPEN,480,479
13,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,SC,335,335
14,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",VLSI & Embedded Systems,Group 1,OBC-NCL,328,315
15,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,EWS,371,371
16,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,EWS,355,355
17,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,OPEN,424,424
18,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,OPEN,420,420
19,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,SC,306,306
20,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,SC,305,305
,,,,,,,
1,Round 3,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,OBC-NCL,439,439
2,Round 3,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,EWS,489,489
3,Round 3,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,OPEN,489,489
4,Round 3,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,ST,271,271
5,Round 3,"National Institute of Technology, Tiruchirappalli",VLSI System,Group 1,OBC-NCL,618,618
6,Round 3,"National Institute of Technology, Tiruchirappalli",VLSI System,Group 1,OPEN,658,658
7,Round 3,"National Institute of Technology, Tiruchirappalli",VLSI System,Group 2,OPEN,694,694
8,Round 3,National Institute of Technology Calicut,Water Resource Engineering,Group 1,OBC-NCL,374,374
9,Round 3,National Institute of Technology Calicut,Water Resource Engineering,Group 1,OPEN,382,378
10,Round 3,National Institute of Technology Calicut,Water Resource Engineering,Group 1,SC,277,277
11,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Water Resource Engineering,Group 1,SC,262,262
12,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,Group 1,OBC-NCL,319,319
13,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,Group 1,SC,275,274
14,Round 3,"National Institute of Technology, Warangal",Welding Technology and Non Destructive Testing,Group 1,SC,241,241
15,Round 3,"National Institute of Technology, Tiruchirappalli",Welding Engineering,Group 2,OBC-NCL,318,318
16,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,OBC-NCL,399,399
17,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,EWS,415,415
18,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,OPEN,472,451
19,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,SC,313,313
20,Round 3,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,OBC-NCL,382,381
,,,,,,,
1,Round 3,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,OPEN,410,409
2,Round 3,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,Group 1,OBC-NCL,350,345
3,Round 3,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,Group 1,EWS,325,325
4,Round 3,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,Group 1,OPEN,393,389
5,Round 3,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,Group 1,SC,326,326
6,Round 3,National Institute of Technology Patna,Water Resources Engineering,Group 1,SC,249,249
7,Round 3,"National Institute of Technology, Rourkela",Water Resources Engineering,Group 1,OBC-NCL,341,333
8,Round 3,"National Institute of Technology, Rourkela",Water Resources Engineering,Group 1,OPEN,363,359
9,Round 3,"National Institute of Technology, Rourkela",Water Resources Engineering,Group 1,SC,277,277
10,Round 3,"National Institute of Technology, Rourkela",Water Resources Engineering,Group 1,ST,249,249
11,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,OBC-NCL,366,362
12,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,OPEN,382,382
13,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,SC,297,297
14,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,OBC-NCL,463,463
15,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,EWS,472,472
16,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,OPEN,510,503
17,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,SC,375,375
18,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,OBC-NCL,419,408
19,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,EWS,422,422
20,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,OPEN,494,492
,,,,,,,
1,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Aided Design & Manufacturing,Group 1,SC,232,232
2,Round 3,National Institute of Technology Delhi,Computer Aided Design & Manufacturing,Group 1,SC,269,269
3,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,OBC-NCL,541,537
4,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,EWS,558,558
5,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,OPEN,580,569
6,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,SC,382,378
7,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,OBC-NCL,459,447
8,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,EWS,500,500
9,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,OPEN,518,514
10,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,OBC-NCL,635,632
11,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,EWS,671,671
12,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,OPEN,690,687
13,Round 3,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,OPEN,642,639
14,Round 3,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,SC,436,433
15,Round 3,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,OBC-NCL,610,602
16,Round 3,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,EWS,624,621
17,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,OBC-NCL,485,481
18,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,EWS,512,511
19,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,OPEN,530,523
20,Round 3,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,OBC-NCL,574,573
,,,,,,,
1,Round 3,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,OPEN,629,629
2,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OBC-NCL,613,610
3,Round 3,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,Group 1,SC,266,266
4,Round 3,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,Group 1,OBC-NCL,298,298
5,Round 3,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,Group 1,OPEN,375,358
6,Round 3,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,OPEN,473,458
7,Round 3,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,SC,302,298
8,Round 3,"Central Institute of Technology, Kokrajhar",Computer Science & Engineering,Group 1,OPEN,431,431
9,Round 3,Central University of Rajasthan,Computer Science & Engineering,Group 1,OBC-NCL,346,314
10,Round 3,Central University of Rajasthan,Computer Science & Engineering,Group 1,OPEN,414,404
11,Round 3,Central University of Rajasthan,Computer Science & Engineering,Group 1,SC,272,263
12,Round 3,Sant Longowal Institute of Engineering and Technology,Computer Science & Engineering,Group 1,SC,273,265
13,Round 3,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,Group 1,OPEN,513,513
14,Round 3,"Punjab Engineering College, Chandigarh",Computer Science & Engineering,Group 1,EWS,396,396
15,Round 3,"Punjab Engineering College, Chandigarh",Computer Science & Engineering,Group 1,OPEN,454,443
16,Round 3,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,OBC-NCL,401,396
17,Round 3,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,EWS,411,400
18,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,OPEN,442,434
19,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,SC,277,277
20,Round 3,"Indian Institute of Information Technology, Una",Computer Science & Engineering,Group 1,OBC-NCL,375,360
,,,,,,,
1,Round 3,"Indian Institute of Information Technology, Una",Computer Science & Engineering,Group 1,OPEN,452,436
2,Round 3,"Indian Institute of Information Technology, Una",Computer Science & Engineering,Group 1,SC,284,284
3,Round 3,Sant Longowal Institute of Engineering and Technology,Computer Science & Engineering,Group 1,OPEN,364,352
4,Round 3,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,OBC-NCL,427,412
5,Round 3,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,EWS,394,393
6,Round 3,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,OPEN,487,456
7,Round 3,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,SC,310,303
8,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,OBC-NCL,393,379
9,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,EWS,382,382
10,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,EWS,480,480
11,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,OPEN,555,551
12,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,SC,364,364
13,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,OBC-NCL,545,537
14,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,EWS,552,548
15,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,OPEN,581,573
16,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,OBC-NCL,574,565
17,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,OPEN,599,595
18,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,OBC-NCL,451,441
19,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,OBC-NCL,687,679
20,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,EWS,704,693
,,,,,,,
1,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,OPEN,722,718
2,Round 3,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,SC,503,503
3,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 2,OBC-NCL,650,643
4,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,EWS,709,704
5,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,OPEN,740,736
6,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 2,OPEN,705,668
7,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,SC,512,511
8,Round 3,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,OPEN,527,523
9,Round 3,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,OBC-NCL,401,379
10,Round 3,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,EWS,386,386
11,Round 3,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,OPEN,461,452
12,Round 3,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,SC,299,299
13,Round 3,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,OBC-NCL,708,701
14,Round 3,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,OBC-NCL,382,382
15,Round 3,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,EWS,357,357
16,Round 3,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,OPEN,414,412
17,Round 3,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,SC,284,281
18,Round 3,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,OBC-NCL,478,454
19,Round 3,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,EWS,480,480
20,Round 3,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OPEN,551,540
,,,,,,,
1,Round 3,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,ST,262,262
2,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OBC-NCL,367,346
