SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
,,,,,,,
1,Round 2,National Institute of Technology Calicut,Structural Engineering,G1,OBC-NCL,476,462
2,Round 2,National Institute of Technology Calicut,Thermal Sciences,G1,SC,269,251
3,Round 2,National Institute of Technology Calicut,Water Resource Engineering,G1,OBC-NCL,355,339
4,Round 2,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),G1,ST,299,296
5,Round 2,National Institute of Technology Delhi,Computer Aided Design & Manufacturing,G1,SC,323,243
6,Round 2,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),G1,EWS,423,423
7,Round 2,National Institute of Technology Durgapur,Biotechnology,G1,OBC-NCL,334,314
8,Round 2,National Institute of Technology Durgapur,Environmental Science & Technology,G1,SC,240,109
9,Round 2,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,OBC-NCL,480,454
10,Round 2,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),G1,OPEN,404,404
11,Round 2,National Institute of Technology Durgapur,Structural Engineering,G1,EWS,363,339
12,Round 2,National Institute of Technology Durgapur,Computer Science & Engineering,G1,OBC-NCL,451,412
13,Round 2,National Institute of Technology Goa,VLSI,G1,OBC-NCL,405,354
14,Round 2,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,G1,ST,415,341
15,Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,G1,OPEN,595,521
16,Round 2,"National Institute of Technology, Rourkela",Industrial Design,G3,OBC-NCL,330,330
17,Round 2,"National Institute of Technology, Rourkela",Computer Science,G1,ST,318,314
18,Round 2,"National Institute of Technology, Silchar",Artificial Intelligence,G1,EWS,412,357
19,Round 2,"National Institute of Technology, Silchar",Renewable Energy,G1,SC,296,296
20,Round 2,"National Institute of Technology, Silchar",Structural Engineering,G1,ST,304,304
,,,,,,,
1,Round 2,"National Institute of Technology, Silchar",Transportation Engineering,G1,SC,315,259
2,Round 2,"National Institute of Technology, Silchar",Computer Science & Engineering,G1,OPEN,502,453
3,Round 2,"National Institute of Technology, Srinagar",Mechanical System Design,G1,SC,289,289
4,Round 2,"National Institute of Technology, Srinagar",Power Electronics & Electrical Drives,G1,OPEN,367,367
5,Round 2,"National Institute of Technology, Srinagar",Communication & Signal Processing,G1,SC,301,301
6,Round 2,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,G1,ST,351,351
7,Round 2,"National Institute of Technology, Srinagar",Water Resources Engineering,G1,OPEN,510,403
8,Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,G1,ST,281,256
9,Round 2,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,G2,OPEN,390,390
10,Round 2,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,G1,EWS,453,372
11,Round 2,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,EWS,458,424
12,Round 2,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,G1,OBC-NCL,498,470
13,Round 2,"National Institute of Technology, Tiruchirappalli",VLSI System,G1,SC,483,455
14,Round 2,National Institute of Technology Uttarakhand,Structural Engineering,G1,OBC-NCL,329,327
15,Round 2,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,G1,OPEN,503,402
16,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,G1,OPEN,509,393
17,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G1,SC,263,263
18,Round 2,"National Institute of Technology, Warangal",Transportation Engineering,G1,OPEN,523,454
19,Round 2,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,OBC-NCL,398,386
20,Round 2,"National Institute of Technology, Warangal",Water Resources Engineering,G1,OBC-NCL,352,321
,,,,,,,
1,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,G1,SC,318,299
2,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,G1,EWS,438,397
3,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,G1,OBC-NCL,344,321
4,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,G1,EWS,343,337
5,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G1,OBC-NCL,428,389
6,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,G1,SC,382,348
7,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Renewable Energy Science and Technology,G1,OPEN,568,568
8,Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,VLSI & Embedded Systems,G1,OBC-NCL,347,329
9,Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,VLSI & Embedded Systems,G1,OPEN,421,350
10,Round 2,Indian Institute of Information Technology Vadodara,Computer Science & Engineering with Specialization in Artificial Intelligence,G1,SC,235,228
11,Round 2,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. –PhD in ECE with specialization in Microelectronics,G1,SC,275,275
12,Round 2,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,G1,EWS,536,506
13,Round 2,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,G1,SC,341,292
14,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,G1,SC,227,227
15,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,G1,SC,235,235
16,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Mechatronics,G1,OBC-NCL,342,342
17,Round 2,Sant Longowal Institute of Engineering and Technology,Welding & Fabrication,G1,ST,285,285
18,Round 2,"School of Planning and Architecture, Bhopal",M.Plan. (Environmental  Planning),G1,OBC-NCL,327,327
19,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,G1,EWS,341,337
20,Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,G1,EWS,333,333
,,,,,,,
1,Round 2,Malaviya National Institute of Technology Jaipur,Renewable Energy,G1,OPEN,493,350
2,Round 2,Malaviya National Institute of Technology Jaipur,Transportation Engineering,G1,OPEN,554,418
3,Round 2,Malaviya National Institute of Technology Jaipur,VLSI Design,G1,SC,364,339
4,Round 2,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,G1,OPEN,386,359
5,Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G2,OBC-NCL,516,513
6,Round 2,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,G1,OPEN,475,353
7,Round 2,Maulana Azad National Institute of Technology Bhopal,Industrial Design,G1,OPEN,398,366
8,Round 2,Maulana Azad National Institute of Technology Bhopal,Industrial Design,G1,ST,258,258
9,Round 2,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,G1,SC,280,251
10,Round 2,Maulana Azad National Institute of Technology Bhopal,Computer Networking,G1,EWS,404,371
11,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,G1,ST,258,258
12,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,G1,SC,318,243
13,Round 2,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,G1,SC,285,227
14,Round 2,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,G1,SC,395,359
15,Round 2,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,G1,ST,309,309
16,Round 2,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,G1,EWS,342,342
17,Round 2,National Institute of Technology Agartala,Artificial Intelligence,G1,SC,269,258
18,Round 2,National Institute of Technology Agartala,VLSI Design,G1,EWS,329,329
19,Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,SC,282,282
20,Round 2,National Institute of Technology Calicut,Manufacturing Technology,G1,SC,352,352
,,,,,,,
1,Round 2,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,ST,297,297
2,Round 2,National Institute of Technology Calicut,Traffic & Transportation Planning,G1,OBC-NCL,403,378
3,Round 2,National Institute of Technology Calicut,Computer Science & Engineering,G1,SC,427,397
4,Round 2,National Institute of Technology Delhi,Electronics and Communication Engineering,G1,OPEN,400,380
5,Round 2,National Institute of Technology Delhi,Mathematics & Computing (MC),G1,EWS,404,404
6,Round 2,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,G1,OPEN,530,472
7,Round 2,National Institute of Technology Durgapur,Computer Science & Engineering,G1,EWS,457,420
8,Round 2,National Institute of Technology Hamirpur,Civil Engineering (Structures),G1,OPEN,464,382
9,Round 2,National Institute of Technology Hamirpur,Sustainable Architecture,G1,OBC-NCL,338,338
10,Round 2,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,G1,EWS,618,607
11,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,G1,OBC-NCL,360,325
12,Round 2,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,G1,OPEN,533,363
13,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,G1,OBC-NCL,555,540
14,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,G1,OPEN,626,588
15,Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,G1,EWS,366,366
16,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,G1,OBC-NCL,437,387
17,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,G1,OPEN,634,562
18,Round 2,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G1,EWS,604,604
19,Round 2,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G2,ST,343,343
20,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),G1,SC,420,412
,,,,,,,
1,Round 2,National Institute of Technology Patna,Geotechnical Engineering,G1,OBC-NCL,335,322
2,Round 2,National Institute of Technology Patna,Power System Engineering,G1,OBC-NCL,344,332
3,Round 2,National Institute of Technology Patna,Data Science & Engineering,G1,OPEN-PwD,228,228
4,Round 2,National Institute of Technology Patna,Structural Engineering,G1,OPEN,521,403
5,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,G2,SC,231,231
6,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,G1,OBC-NCL,397,322
7,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),G1,EWS,333,333
8,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),G1,SC,322,296
9,Round 2,Malaviya National Institute of Technology Jaipur,Design Engineering,G1,SC,308,285
10,Round 2,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,G1,OBC-NCL,380,326
11,Round 2,Malaviya National Institute of Technology Jaipur,Urban Planning,G2,SC,315,315
12,Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,G1,OBC-NCL,562,491
13,Round 2,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,G1,OBC-NCL,412,335
14,Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G1,EWS,472,472
15,Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G1,SC,315,303
16,Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G2,ST,263,263
17,Round 2,Maulana Azad National Institute of Technology Bhopal,Digital Communication,G1,SC,235,235
18,Round 2,Maulana Azad National Institute of Technology Bhopal,Geoinformatics & Its Applications,G1,OPEN,400,375
19,Round 2,Maulana Azad National Institute of Technology Bhopal,Geoinformatics & Its Applications,G1,SC,172,172
20,Round 2,Maulana Azad National Institute of Technology Bhopal,Industrial Engineering & Management,G1,EWS,337,337
,,,,,,,
1,Round 2,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,G1,ST,235,235
2,Round 2,Maulana Azad National Institute of Technology Bhopal,Water Resources Engineering & Management,G1,SC,255,232
3,Round 2,Motilal Nehru National Institute of Technology Allahabad,Biomedical Engineering,G2,OPEN,414,367
4,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,G1,OBC-NCL,414,364
5,Round 2,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,G1,OPEN,482,353
6,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,G1,OBC-NCL,562,517
7,Round 2,National Institute of Technology Agartala,Data Science & Engineering,G1,OBC-NCL,322,318
8,Round 2,National Institute of Technology Calicut,Electronics Design & Technology,G1,OPEN,555,526
9,Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,G1,EWS,407,407
10,Round 2,National Institute of Technology Calicut,Industrial Engineering & Management,G1,EWS,447,347
11,Round 2,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,OBC-NCL,563,538
12,Round 2,National Institute of Technology Calicut,Materials Science & Technology,G1,OBC-NCL,342,326
13,Round 2,National Institute of Technology Calicut,Telecommunication,G1,OPEN,476,442
14,Round 2,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),G1,OBC-NCL,551,521
15,Round 2,National Institute of Technology Delhi,Computer Science & Engineering,G1,EWS,510,510
16,Round 2,National Institute of Technology Delhi,Computer Science & Engineering,G1,SC,374,374
17,Round 2,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,EWS,442,442
18,Round 2,National Institute of Technology Durgapur,Operations Research,G1,OBC-NCL,397,309
19,Round 2,National Institute of Technology Hamirpur,Civil Engineering (Transportation),G1,SC,280,252
20,Round 2,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),G1,EWS,335,335
,,,,,,,
1,Round 2,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),G1,SC,263,243
2,Round 2,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),G1,OPEN,513,427
3,Round 2,National Institute of Technology Hamirpur,Electrical Engineering (Power System),G1,SC,292,231
4,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,G1,OPEN,490,418
5,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,G1,ST,341,327
6,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G3,OPEN,554,550
7,Round 2,"National Institute of Technology Karnataka, Surathkal",MTech in Materials Process Technology,G1,OBC-NCL,325,325
8,Round 2,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,ST,307,307
9,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,G1,OBC-NCL,319,319
10,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Geotechnical & Geo-environmental Engineering,G1,OPEN,379,375
11,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,G1,SC,326,302
12,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,G1,EWS,347,337
13,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),G1,OBC-NCL,359,341
14,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,G1,SC,367,314
15,Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,G2,OPEN,532,446
16,Round 2,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G1,ST,276,276
17,Round 2,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G2,OPEN,386,383
18,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems,G1,OPEN,560,357
19,Round 2,Malaviya National Institute of Technology Jaipur,Renewable Energy,G1,ST,279,279
20,Round 2,Malaviya National Institute of Technology Jaipur,Transportation Engineering,G1,ST,275,275
,,,,,,,
1,Round 2,Malaviya National Institute of Technology Jaipur,Urban Planning,G1,OBC-NCL,456,349
2,Round 2,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,G1,ST,263,252
3,Round 2,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,G1,EWS,434,412
4,Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G1,OBC-NCL,490,459
5,Round 2,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,G1,ST,232,232
6,Round 2,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,G1,SC,284,251
7,Round 2,Maulana Azad National Institute of Technology Bhopal,Nanotechnology,G1,OBC-NCL,330,330
8,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,G1,EWS,334,326
9,Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,G1,ST,280,277
10,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,G1,OBC-NCL,373,344
11,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,G1,EWS,344,344
12,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,G1,SC,416,389
13,Round 2,National Institute of Technology Calicut,M.Plan. (Urban Planning),G1,ST,322,322
14,Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,OBC-NCL,334,334
15,Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,EWS,391,391
16,Round 2,National Institute of Technology Calicut,Thermal Sciences,G1,OBC-NCL,399,368
17,Round 2,National Institute of Technology Calicut,Traffic & Transportation Planning,G1,SC,407,307
18,Round 2,National Institute of Technology Delhi,Power Electronics & Drives,G1,OBC-NCL,339,332
19,Round 2,National Institute of Technology Durgapur,Biotechnology,G1,SC,247,189
20,Round 2,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,SC,364,330
,,,,,,,
1,Round 2,National Institute of Technology Durgapur,Structural Engineering,G1,OBC-NCL,375,349
2,Round 2,National Institute of Technology Goa,VLSI,G1,SC,297,272
3,Round 2,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),G1,OPEN,417,351
4,Round 2,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,G1,OPEN,464,443
5,Round 2,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,G1,SC,231,189
6,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,G1,EWS,583,555
7,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G2,OPEN,596,562
8,Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,G1,SC,299,247
9,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,G1,OPEN,521,413
10,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,G1,ST,326,314
11,Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,G1,EWS,422,395
12,Round 2,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,G1,OBC-NCL,465,444
13,Round 2,National Institute of Technology Patna,M.Arch. (Sustainable Architecture),G1,OPEN,372,372
14,Round 2,National Institute of Technology Puducherry,VLSI Design,G1,EWS,357,357
15,Round 2,"School of Planning and Architecture, Bhopal",M.Plan. (Environmental  Planning),G1,OPEN,496,456
16,Round 2,"School of Planning and Architecture, Bhopal",M.Plan. (Transport Planning  and Logistics Management),G1,OPEN,556,517
17,Round 2,"School of Planning and Architecture, Bhopal",M.Arch. (Urban Design),G1,EWS,377,377
18,Round 2,School of Planning & Architecture: Vijayawada,Master of Urban Design,G1,ST,154,154
19,Round 2,University of Hyderabad,Information Security,G1,OPEN,461,363
20,Round 2,University of Hyderabad,Modeling and Simulation,G2,OPEN,402,402
,,,,,,,
1,Round 2,University of Hyderabad,Computer Science,G1,OPEN,562,352
2,Round 2,"Punjab Engineering College, Chandigarh",Aerospace Engineering,G1,OPEN,371,371
3,Round 2,"Punjab Engineering College, Chandigarh",Electrical Engineering,G1,OPEN,452,367
4,Round 2,Central University of Rajasthan,Computer Science & Engineering,G1,OPEN,407,407
5,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),G1,SC,300,247
6,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Radar and Communications),G1,SC,330,330
7,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Technology Management,G1,OPEN,370,370
8,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,G1,OPEN,615,425
9,Round 2,"National Institute of Technology, Kurukshetra",Embedded System Design,G1,OBC-NCL,434,393
10,Round 2,"National Institute of Technology, Rourkela",Biotechnology,G1,SC,200,184
11,Round 2,"National Institute of Technology, Rourkela",Chemical Engineering,G3,OPEN,351,351
12,Round 2,"National Institute of Technology, Rourkela",Communication & Networks,G1,EWS,389,364
13,Round 2,"National Institute of Technology, Rourkela",Electronic Systems & Communication,G1,OPEN,566,463
14,Round 2,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,G1,OPEN,533,435
15,Round 2,"National Institute of Technology, Rourkela",Industrial Design,G1,OBC-NCL,334,334
16,Round 2,"National Institute of Technology, Rourkela",Microwave and Radar Engineering,G1,OBC-NCL,367,318
17,Round 2,"National Institute of Technology, Rourkela",Machine Design & Analysis,G1,OPEN,615,615
18,Round 2,"National Institute of Technology, Rourkela",Power Electronics & Drives,G1,EWS,407,396
19,Round 2,"National Institute of Technology, Rourkela",Software Engineering,G1,EWS,502,487
20,Round 2,"National Institute of Technology, Rourkela",Transportation Engineering,G1,ST,321,321
,,,,,,,
1,Round 2,"National Institute of Technology, Rourkela",Geo-technical Engineering,G1,ST,303,276
2,Round 2,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,G1,EWS,542,521
3,Round 2,"National Institute of Technology, Rourkela",Water Resources Engineering,G1,ST,300,263
4,Round 2,"National Institute of Technology, Silchar",Artificial Intelligence,G1,SC,299,284
5,Round 2,"National Institute of Technology, Silchar",CAD-CAM & Automation,G1,OBC-NCL,318,318
6,Round 2,"National Institute of Technology, Silchar",Geotechnical Engineering,G1,SC,259,251
7,Round 2,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,G1,SC,267,243
8,Round 2,"National Institute of Technology, Silchar",Material & Manufacturing Technology,G1,ST,254,254
9,Round 2,"National Institute of Technology, Silchar",Data Science & Engineering,G1,OBC-NCL,427,359
10,Round 2,"National Institute of Technology, Srinagar",Mechanical System Design,G1,OPEN-PwD,308,308
11,Round 2,"National Institute of Technology, Srinagar",Structural Engineering,G1,SC,326,326
12,Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,G1,OBC-NCL,534,501
13,Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,G1,ST,337,326
14,Round 2,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G4,OPEN,499,499
15,Round 2,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,G1,ST,371,371
16,Round 2,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,G1,OBC-NCL,442,399
17,Round 2,"National Institute of Technology, Tiruchirappalli",Non Destructive Testing,G1,OPEN,467,376
18,Round 2,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,SC,401,287
19,Round 2,"National Institute of Technology, Warangal",Smart Electric Grid,G1,OPEN,482,378
20,Round 2,"National Institute of Technology, Warangal",Machine Design,G1,OPEN,611,531
,,,,,,,
1,Round 2,"National Institute of Technology, Warangal",Machine Design,G1,ST,292,289
2,Round 2,"National Institute of Technology, Warangal",Thermal Engineering,G1,EWS-PwD,262,262
3,Round 2,"National Institute of Technology, Warangal",Thermal Engineering,G1,OPEN,516,474
4,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",CAD-CAM,G1,OPEN,383,368
5,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,G1,OPEN,439,439
6,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,G1,EWS,342,325
7,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,G1,OPEN,384,350
8,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,G1,OBC-NCL,341,331
9,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,G1,SC,339,308
10,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,G1,SC,312,263
11,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,G1,OBC-NCL,328,323
12,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G1,SC,271,248
13,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G2,OBC-NCL,349,310
14,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,G1,EWS,476,464
15,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,G1,SC,243,219
16,Round 2,National Institute of Technology Puducherry,VLSI Design,G1,OPEN,452,384
17,Round 2,"National Institute of Technology, Kurukshetra",Nanomaterials and Nanotechnology,G1,SC,239,228
18,Round 2,"National Institute of Technology, Kurukshetra",Control System,G1,OPEN,418,353
19,Round 2,"National Institute of Technology, Kurukshetra",Environmental Engineering,G1,OPEN,411,353
20,Round 2,"National Institute of Technology, Kurukshetra",Geotechnical Engineering,G1,SC,315,292
,,,,,,,
1,Round 2,"National Institute of Technology, Kurukshetra",Embedded System Design,G1,OPEN,509,455
2,Round 2,"National Institute of Technology, Kurukshetra",VLSI Design,G1,EWS,505,488
3,Round 2,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,G1,SC,271,235
4,Round 2,"National Institute of Technology, Rourkela",Control & Automation,G1,SC,296,231
5,Round 2,"National Institute of Technology, Rourkela",Cryogenics & Vacuum Technology,G1,OPEN,358,358
6,Round 2,"National Institute of Technology, Rourkela",Environmental Engineering,G1,ST,308,308
7,Round 2,"National Institute of Technology, Rourkela",Food Process Engineering,G1,SC,285,273
8,Round 2,"National Institute of Technology, Rourkela",Information Security,G1,OBC-NCL,513,491
9,Round 2,"National Institute of Technology, Rourkela",Information Security,G1,EWS,528,521
10,Round 2,"National Institute of Technology, Rourkela",Machine Design & Analysis,G3,SC,311,285
11,Round 2,"National Institute of Technology, Rourkela",Signal & Image Processing,G1,OBC-NCL,389,351
12,Round 2,"National Institute of Technology, Rourkela",Structural Engineering,G1,ST,312,311
13,Round 2,"National Institute of Technology, Rourkela",Thermal Engineering,G1,OBC-NCL,399,399
14,Round 2,"National Institute of Technology, Rourkela",Thermal Engineering,G3,SC,243,243
15,Round 2,"National Institute of Technology, Silchar",Transportation Engineering,G1,OPEN,398,351
16,Round 2,"National Institute of Technology, Silchar",Water Resources Engineering,G1,OPEN,387,387
17,Round 2,"National Institute of Technology, Srinagar",Mechanical System Design,G1,OPEN,414,353
18,Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,G1,OBC-NCL,611,570
19,Round 2,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G6,OPEN,504,504
20,Round 2,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,G3,OBC-NCL,341,341
,,,,,,,
1,Round 2,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,G2,EWS,338,338
2,Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,G1,ST,224,224
3,Round 2,"National Institute of Technology, Tiruchirappalli",Power Electronics,G1,SC,364,339
4,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,OBC-NCL,637,618
5,Round 2,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,OBC-NCL,343,335
6,Round 2,"National Institute of Technology, Warangal",Automobile Engineering,G1,OBC-NCL,418,410
