SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
14,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,EWS,527,517
15,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OPEN,586,541
16,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,SC,378,364
17,Round 1,"National Institute of Technology, Rourkela",Computer Science,Group 1,SC,486,485
18,Round 1,"National Institute of Technology, Rourkela",Computer Science,Group 1,ST,415,393
19,Round 1,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,OBC,442,423
20,Round 1,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,EWS,500,477
,,,,,,,
1,Round 1,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,OPEN,611,519
2,Round 1,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,SC,358,339
3,Round 1,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,ST,286,247
4,Round 1,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,OBC,418,392
5,Round 1,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,EWS,384,328
6,Round 1,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,OPEN,490,430
7,Round 1,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,SC,324,263
8,Round 1,"National Institute of Technology, Silchar",CAD-CAM & Automation,Group 1,OBC,399,354
9,Round 1,"National Institute of Technology, Silchar",CAD-CAM & Automation,Group 1,EWS,341,341
10,Round 1,"National Institute of Technology, Silchar",CAD-CAM & Automation,Group 1,OPEN,470,447
11,Round 1,"National Institute of Technology, Silchar",Design & Manufacturing,Group 1,OBC,427,354
12,Round 1,"National Institute of Technology, Silchar",Design & Manufacturing,Group 1,EWS,389,324
13,Round 1,"National Institute of Technology, Silchar",Design & Manufacturing,Group 1,OPEN,546,430
14,Round 1,"National Institute of Technology, Silchar",Design & Manufacturing,Group 1,SC,283,283
15,Round 1,"National Institute of Technology, Silchar",Geotechnical Engineering,Group 1,OBC,428,403
16,Round 1,"National Institute of Technology, Silchar",Geotechnical Engineering,Group 1,EWS,403,400
17,Round 1,"National Institute of Technology, Silchar",Geotechnical Engineering,Group 1,OPEN,474,442
18,Round 1,"National Institute of Technology, Silchar",Geotechnical Engineering,Group 1,SC,328,292
19,Round 1,"National Institute of Technology, Silchar",Geotechnical Engineering,Group 1,ST,299,281
20,Round 1,"National Institute of Technology, Silchar",Instrumentation Engineering,Group 1,OBC,392,377
,,,,,,,
1,Round 1,"National Institute of Technology, Silchar",Instrumentation Engineering,Group 1,EWS,328,328
2,Round 1,"National Institute of Technology, Silchar",Instrumentation Engineering,Group 1,OPEN,418,415
3,Round 1,"National Institute of Technology, Silchar",Instrumentation Engineering,Group 1,SC,282,271
4,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,Group 1,OBC,493,441
5,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,Group 1,EWS,498,479
6,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,Group 1,OPEN,574,498
7,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,Group 1,SC,396,269
8,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,Group 1,ST,320,320
9,Round 1,"National Institute of Technology, Silchar",Material & Manufacturing Technology,Group 1,OBC,369,350
10,Round 1,"National Institute of Technology, Silchar",Material & Manufacturing Technology,Group 1,OPEN,426,395
11,Round 1,"National Institute of Technology, Silchar",Material & Manufacturing Technology,Group 1,SC,242,242
12,Round 1,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,Group 1,OBC,437,414
13,Round 1,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,Group 1,EWS,407,392
14,Round 1,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,Group 1,OPEN,543,442
15,Round 1,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,Group 1,SC,339,275
16,Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,OBC,387,377
17,Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,EWS,339,339
18,Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,OPEN,491,437
19,Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,SC,339,339
20,Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,ST,279,279
,,,,,,,
1,Round 1,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,Group 1,OBC,414,382
2,Round 1,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,Group 1,EWS,371,361
3,Round 1,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,Group 1,OPEN,439,417
4,Round 1,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,Group 1,SC,290,276
5,Round 1,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,Group 1,ST,253,251
6,Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,OBC,429,374
7,Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,EWS,412,412
8,Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,OPEN,559,436
9,Round 1,"National Institute of Technology, Srinagar",Chemical Engineering,Group 1,OPEN,442,353
10,Round 1,"National Institute of Technology, Srinagar",Communication & Information Technology,Group 1,OBC,340,331
11,Round 1,"National Institute of Technology, Srinagar",Communication & Information Technology,Group 1,OPEN,431,383
12,Round 1,"National Institute of Technology, Srinagar",Communication & Information Technology,Group 2,OBC,370,370
13,Round 1,"National Institute of Technology, Srinagar",Communication & Information Technology,Group 2,OPEN,535,454
14,Round 1,"National Institute of Technology, Srinagar",Communication & Information Technology,Group 2,SC,268,268
15,Round 1,"National Institute of Technology, Srinagar",Electrical Power and Energy System,Group 1,OBC,381,347
16,Round 1,"National Institute of Technology, Srinagar",Electrical Power and Energy System,Group 1,OPEN,415,384
17,Round 1,"National Institute of Technology, Srinagar",Electrical Power and Energy System,Group 1,SC,368,241
18,Round 1,"National Institute of Technology, Srinagar",Electrical Power and Energy System,Group 1,ST,362,362
19,Round 1,"National Institute of Technology, Srinagar",Industrial Tribology & Maintenance Management,Group 1,OPEN,452,354
20,Round 1,"National Institute of Technology, Srinagar",Mechanical System Design,Group 1,OBC,330,330
,,,,,,,
1,Round 1,"National Institute of Technology, Srinagar",Mechanical System Design,Group 1,OPEN,546,378
2,Round 1,"National Institute of Technology, Srinagar",Mechanical System Design,Group 1,SC,297,297
3,Round 1,"National Institute of Technology, Srinagar",Mechanical System Design,Group 1,ST,320,320
4,Round 1,"National Institute of Technology, Srinagar",Power Electronics & Electrical Drives,Group 1,OBC,396,362
5,Round 1,"National Institute of Technology, Srinagar",Power Electronics & Electrical Drives,Group 1,OPEN,539,411
6,Round 1,"National Institute of Technology, Srinagar",Power Electronics & Electrical Drives,Group 1,SC,279,251
7,Round 1,"National Institute of Technology, Srinagar",Power Electronics & Electrical Drives,Group 1,ST,282,275
8,Round 1,"National Institute of Technology, Srinagar",Microelectronics,Group 1,OBC,421,369
9,Round 1,"National Institute of Technology, Srinagar",Microelectronics,Group 1,EWS,385,385
10,Round 1,"National Institute of Technology, Srinagar",Microelectronics,Group 1,OPEN,669,433
11,Round 1,"National Institute of Technology, Srinagar",Microelectronics,Group 1,SC,258,250
12,Round 1,"National Institute of Technology, Srinagar",Microelectronics,Group 1,ST,302,302
13,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,OBC,460,385
14,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,OBC-PwD,328,328
15,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,EWS,432,389
16,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,OPEN,686,572
17,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,OPEN-PwD,370,370
18,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,SC,317,295
19,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,ST,314,308
20,Round 1,"National Institute of Technology, Srinagar",Geo-technical Engineering,Group 1,OBC,395,375
,,,,,,,
1,Round 1,"National Institute of Technology, Srinagar",Geo-technical Engineering,Group 1,OPEN,587,534
2,Round 1,"National Institute of Technology, Srinagar",Geo-technical Engineering,Group 1,SC,290,285
3,Round 1,"National Institute of Technology, Srinagar",Geo-technical Engineering,Group 1,ST,317,317
4,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,Group 1,OBC,400,371
5,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,Group 1,EWS,395,395
6,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,Group 1,OPEN,559,506
7,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,Group 1,OPEN-PwD,403,403
8,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,Group 1,SC,293,285
9,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,Group 1,ST,329,329
10,Round 1,"National Institute of Technology, Srinagar",Water Resources Engineering,Group 1,OBC,371,368
11,Round 1,"National Institute of Technology, Srinagar",Water Resources Engineering,Group 1,EWS,382,382
12,Round 1,"National Institute of Technology, Srinagar",Water Resources Engineering,Group 1,OPEN,531,485
13,Round 1,"National Institute of Technology, Srinagar",Water Resources Engineering,Group 1,SC,283,276
14,Round 1,"National Institute of Technology, Srinagar",Water Resources Engineering,Group 1,ST,308,308
15,Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,OBC,499,463
16,Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,EWS,519,487
17,Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,OPEN,601,548
18,Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,SC,385,304
19,Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,ST,430,328
20,Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 2,OBC,438,399
,,,,,,,
1,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,EWS,345,345
2,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,OPEN,497,492
3,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 3,OBC,583,583
4,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 3,OPEN,637,637
5,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 3,SC,368,368
6,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 1,OBC,402,402
7,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 1,OPEN,485,485
8,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 1,SC,250,250
9,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,OBC,659,649
10,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,EWS,690,663
11,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,OPEN,716,693
12,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,SC,400,375
13,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,ST,320,300
14,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,OBC,608,592
15,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,EWS,600,600
16,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,OPEN,634,619
17,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,SC,409,409
18,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 4,OBC,330,330
19,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 4,OPEN,497,497
20,Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,OBC,590,572
,,,,,,,
1,Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,EWS,594,594
2,Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,OPEN,690,616
3,Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,SC,512,432
4,Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,ST,432,432
5,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,OBC,710,667
6,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,EWS,697,696
7,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,OPEN,758,722
8,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,SC,491,450
9,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,ST,460,424
10,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 2,OBC,615,615
11,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 2,EWS,623,623
12,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 2,OPEN,664,664
13,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 3,OBC,458,458
14,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 3,OPEN,601,601
15,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 3,SC,243,243
16,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 4,OBC,558,558
