SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
2,Round 2,"National Institute of Technology, Tiruchirappalli",VLSI System,G1,ST,371,367
3,Round 2,"National Institute of Technology, Tiruchirappalli",VLSI System,G2,OBC-NCL,739,700
4,Round 2,"National Institute of Technology, Tiruchirappalli",VLSI System,G2,EWS,725,710
5,Round 2,"National Institute of Technology, Tiruchirappalli",VLSI System,G2,OPEN,818,758
6,Round 2,"National Institute of Technology, Tiruchirappalli",VLSI System,G2,SC,621,578
7,Round 2,"National Institute of Technology, Tiruchirappalli",VLSI System,G2,ST,432,432
8,Round 2,"National Institute of Technology, Tiruchirappalli",Welding Engineering,G2,OBC-NCL,559,521
9,Round 2,"National Institute of Technology, Tiruchirappalli",Welding Engineering,G2,EWS,571,550
10,Round 2,"National Institute of Technology, Tiruchirappalli",Welding Engineering,G2,OPEN,622,571
11,Round 2,"National Institute of Technology, Tiruchirappalli",Welding Engineering,G2,SC,369,329
12,Round 2,"National Institute of Technology, Tiruchirappalli",Welding Engineering,G2,ST,245,245
13,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,OBC-NCL,714,648
14,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,EWS,719,710
15,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,OPEN,762,732
16,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,SC,504,490
17,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,ST,381,381
18,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,OBC-NCL,648,612
19,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,EWS,603,603
20,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,OPEN,688,666
,,,,,,,
1,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,SC,466,466
2,Round 2,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,ST,288,288
3,Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence,G1,OBC-NCL,350,319
4,Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence,G1,EWS,332,332
5,Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence,G1,OPEN,469,460
6,Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence,G1,SC,297,297
7,Round 2,National Institute of Technology Uttarakhand,Communication Systems,G1,OPEN,391,362
8,Round 2,National Institute of Technology Arunachal Pradesh,VLSI Design & Embedded Systems,G1,SC,263,263
9,Round 2,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,G1,OPEN,425,354
10,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,G1,OBC-NCL,354,317
11,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,G1,OPEN,433,371
12,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,G1,SC,263,263
13,Round 2,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,G1,OPEN,375,364
14,Round 2,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,G1,OBC-NCL,437,412
15,Round 2,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,G1,EWS,425,421
16,Round 2,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,G1,OPEN,491,446
17,Round 2,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,G1,SC,313,312
18,Round 2,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,G1,OBC-NCL,361,340
19,Round 2,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,G1,OPEN,386,361
20,Round 2,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,G1,SC,295,260
,,,,,,,
1,Round 2,"National Institute of Technology, Jamshedpur",Industrial Metallurgy,G1,OPEN,387,387
2,Round 2,"National Institute of Technology, Jamshedpur",Manufacturing Systems Engineering,G1,OPEN,490,351
3,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,G1,OBC-NCL,396,343
4,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,G1,EWS,335,320
5,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,G1,OPEN,546,414
6,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,G1,SC,310,290
7,Round 2,"National Institute of Technology, Jamshedpur",Power Systems Engineering,G1,OBC-NCL,332,328
8,Round 2,"National Institute of Technology, Jamshedpur",Power Systems Engineering,G1,OPEN,428,364
9,Round 2,"National Institute of Technology, Jamshedpur",Power Systems Engineering,G1,SC,257,243
10,Round 2,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,G1,OBC-NCL,425,403
11,Round 2,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,G1,EWS,429,397
12,Round 2,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,G1,OPEN,496,450
13,Round 2,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,G1,SC,271,258
14,Round 2,National Institute of Technology Uttarakhand,Geotechnical Engineering,G1,OBC-NCL,319,319
15,Round 2,National Institute of Technology Uttarakhand,Geotechnical Engineering,G1,OPEN,359,359
16,Round 2,National Institute of Technology Uttarakhand,Geotechnical Engineering,G1,SC,289,289
17,Round 2,National Institute of Technology Uttarakhand,Machine Design,G1,OPEN,370,370
18,Round 2,National Institute of Technology Uttarakhand,Machine Design,G1,SC,194,194
19,Round 2,National Institute of Technology Uttarakhand,Manufacturing Technology,G1,OPEN,374,374
20,Round 2,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,OBC-NCL,442,425
,,,,,,,
1,Round 2,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,EWS,400,400
2,Round 2,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,OPEN,574,468
3,Round 2,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,SC,303,271
4,Round 2,National Institute of Technology Uttarakhand,Power Electronics & Drives,G1,OPEN,364,364
5,Round 2,National Institute of Technology Uttarakhand,Power Electronics & Drives,G1,SC,244,244
6,Round 2,National Institute of Technology Uttarakhand,Power System & Control,G1,OBC-NCL,318,318
7,Round 2,National Institute of Technology Uttarakhand,Power System & Control,G1,SC,260,260
8,Round 2,National Institute of Technology Uttarakhand,Structural Engineering,G1,OBC-NCL,375,359
9,Round 2,National Institute of Technology Uttarakhand,Structural Engineering,G1,EWS,389,389
10,Round 2,National Institute of Technology Uttarakhand,Structural Engineering,G1,OPEN,414,402
11,Round 2,National Institute of Technology Uttarakhand,Structural Engineering,G1,SC,347,347
12,Round 2,National Institute of Technology Uttarakhand,Transportation Engineering,G1,OBC-NCL,342,340
13,Round 2,National Institute of Technology Uttarakhand,Transportation Engineering,G1,OPEN,392,369
14,Round 2,National Institute of Technology Uttarakhand,Transportation Engineering,G1,SC,276,276
15,Round 2,National Institute of Technology Uttarakhand,Thermal Engineering,G1,OPEN,399,385
16,Round 2,National Institute of Technology Uttarakhand,Computing Systems,G1,OBC-NCL,337,337
17,Round 2,National Institute of Technology Uttarakhand,Computing Systems,G1,OPEN,438,394
18,Round 2,National Institute of Technology Uttarakhand,Computing Systems,G1,OPEN-PwD,258,258
19,Round 2,National Institute of Technology Uttarakhand,Computing Systems,G1,SC,284,262
20,Round 2,"National Institute of Technology, Warangal",Additive Manufacturing,G1,OBC-NCL,539,512
,,,,,,,
1,Round 2,"National Institute of Technology, Jamshedpur",Surface Science & Engineering,G1,OBC-NCL,323,323
2,Round 2,"National Institute of Technology, Jamshedpur",Structural Engineering,G1,OBC-NCL,419,396
3,Round 2,"National Institute of Technology, Jamshedpur",Structural Engineering,G1,EWS,389,368
4,Round 2,"National Institute of Technology, Jamshedpur",Structural Engineering,G1,OPEN,472,422
5,Round 2,"National Institute of Technology, Jamshedpur",Structural Engineering,G1,SC,316,271
6,Round 2,"National Institute of Technology, Jamshedpur",Thermal Engineering,G1,OBC-NCL,351,319
7,Round 2,"National Institute of Technology, Jamshedpur",Thermal Engineering,G1,EWS,331,330
8,Round 2,"National Institute of Technology, Jamshedpur",Thermal Engineering,G1,OPEN,434,355
9,Round 2,"National Institute of Technology, Jamshedpur",Thermal Engineering,G1,SC,343,267
10,Round 2,"National Institute of Technology, Jamshedpur",Thermal Engineering,G1,ST,287,287
11,Round 2,"National Institute of Technology, Jamshedpur",Water Resources Engineering,G1,OBC-NCL,332,325
12,Round 2,"National Institute of Technology, Jamshedpur",Water Resources Engineering,G1,OPEN,376,354
13,Round 2,"National Institute of Technology, Jamshedpur",Water Resources Engineering,G1,SC,333,250
14,Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,G1,OBC-NCL,482,455
15,Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,G1,EWS,460,398
16,Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,G1,OPEN,527,504
17,Round 2,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,G1,SC,433,302
18,Round 2,"National Institute of Technology, Jamshedpur",Computer Integrated Design & Manufacturing,G1,OBC-NCL,348,348
19,Round 2,"National Institute of Technology, Jamshedpur",Computer Integrated Design & Manufacturing,G1,OPEN,387,355
20,Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),G1,OBC-NCL,493,446
,,,,,,,
1,Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),G1,EWS,495,479
2,Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),G1,OPEN,603,521
3,Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),G1,SC,367,319
4,Round 2,"National Institute of Technology, Kurukshetra",Nanomaterials and Nanotechnology,G1,OBC-NCL,361,322
5,Round 2,"National Institute of Technology, Kurukshetra",Nanomaterials and Nanotechnology,G1,EWS,371,326
6,Round 2,"National Institute of Technology, Kurukshetra",Nanomaterials and Nanotechnology,G1,OPEN,460,398
7,Round 2,"National Institute of Technology, Kurukshetra",Nanomaterials and Nanotechnology,G1,SC,288,269
8,Round 2,"National Institute of Technology, Warangal",Additive Manufacturing,G1,EWS,472,472
9,Round 2,"National Institute of Technology, Warangal",Additive Manufacturing,G1,OPEN,594,539
10,Round 2,"National Institute of Technology, Warangal",Additive Manufacturing,G1,SC,319,301
11,Round 2,"National Institute of Technology, Warangal",Automobile Engineering,G1,OBC-NCL,583,556
12,Round 2,"National Institute of Technology, Warangal",Automobile Engineering,G1,EWS,600,583
13,Round 2,"National Institute of Technology, Warangal",Automobile Engineering,G1,OPEN,633,606
14,Round 2,"National Institute of Technology, Warangal",Automobile Engineering,G1,OPEN-PwD,300,300
15,Round 2,"National Institute of Technology, Warangal",Automobile Engineering,G1,SC,394,361
16,Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,OBC-NCL,554,527
17,Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,EWS,554,554
18,Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,OPEN,600,571
19,Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,SC,392,362
20,Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,ST,300,254
,,,,,,,
1,Round 2,"National Institute of Technology, Warangal",Biotechnology,G1,OBC-NCL,488,413
2,Round 2,"National Institute of Technology, Warangal",Biotechnology,G1,EWS,426,426
3,Round 2,"National Institute of Technology, Warangal",Biotechnology,G1,OPEN,567,499
4,Round 2,"National Institute of Technology, Warangal",Biotechnology,G1,SC,223,212
5,Round 2,"National Institute of Technology, Warangal",Waste Management,G1,OBC-NCL,410,399
6,Round 2,"National Institute of Technology, Warangal",Waste Management,G1,EWS,368,368
7,Round 2,"National Institute of Technology, Warangal",Waste Management,G1,OPEN,487,416
8,Round 2,"National Institute of Technology, Warangal",Waste Management,G1,SC,322,294
9,Round 2,"National Institute of Technology, Warangal",Waste Management,G1,ST,290,263
10,Round 2,"National Institute of Technology, Warangal",Smart Electric Grid,G1,OBC-NCL,539,517
11,Round 2,"National Institute of Technology, Warangal",Smart Electric Grid,G1,EWS,539,502
12,Round 2,"National Institute of Technology, Warangal",Smart Electric Grid,G1,OPEN,589,543
13,Round 2,"National Institute of Technology, Warangal",Smart Electric Grid,G1,SC,339,321
14,Round 2,"National Institute of Technology, Warangal",Smart Electric Grid,G1,ST,301,282
15,Round 2,"National Institute of Technology, Warangal",Chemical Engineering,G1,OBC-NCL,377,345
16,Round 2,"National Institute of Technology, Kurukshetra",Control System,G1,OBC-NCL,396,341
17,Round 2,"National Institute of Technology, Kurukshetra",Control System,G1,EWS,396,321
18,Round 2,"National Institute of Technology, Kurukshetra",Control System,G1,OPEN,478,414
19,Round 2,"National Institute of Technology, Kurukshetra",Control System,G1,SC,318,267
20,Round 2,"National Institute of Technology, Kurukshetra",Control System,G1,ST,243,243
,,,,,,,
1,Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,G1,OBC-NCL,425,387
2,Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,G1,EWS,374,342
3,Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,G1,OPEN,500,425
4,Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,G1,SC,338,283
5,Round 2,"National Institute of Technology, Kurukshetra",Environmental Engineering,G1,OBC-NCL,369,344
6,Round 2,"National Institute of Technology, Kurukshetra",Environmental Engineering,G1,EWS,346,346
7,Round 2,"National Institute of Technology, Kurukshetra",Environmental Engineering,G1,OPEN,700,375
8,Round 2,"National Institute of Technology, Kurukshetra",Environmental Engineering,G1,SC,299,269
9,Round 2,"National Institute of Technology, Kurukshetra",Environmental Engineering,G1,ST,250,250
10,Round 2,"National Institute of Technology, Kurukshetra",Geotechnical Engineering,G1,OBC-NCL,393,356
11,Round 2,"National Institute of Technology, Kurukshetra",Geotechnical Engineering,G1,OPEN,488,399
12,Round 2,"National Institute of Technology, Kurukshetra",Geotechnical Engineering,G1,SC,356,293
13,Round 2,"National Institute of Technology, Kurukshetra",Geotechnical Engineering,G1,ST,260,260
14,Round 2,"National Institute of Technology, Kurukshetra",Production & Industrial Engineering,G1,OBC-NCL,378,348
15,Round 2,"National Institute of Technology, Kurukshetra",Production & Industrial Engineering,G1,EWS,347,347
16,Round 2,"National Institute of Technology, Kurukshetra",Production & Industrial Engineering,G1,OPEN,649,398
17,Round 2,"National Institute of Technology, Kurukshetra",Production & Industrial Engineering,G1,SC,261,238
18,Round 2,"National Institute of Technology, Kurukshetra",Instrumentation,G1,OBC-NCL,341,321
19,Round 2,"National Institute of Technology, Warangal",Chemical Engineering,G1,EWS,340,335
20,Round 2,"National Institute of Technology, Warangal",Chemical Engineering,G1,OPEN,466,398
,,,,,,,
1,Round 2,"National Institute of Technology, Warangal",Chemical Engineering,G1,SC,277,251
2,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,G1,OBC-NCL,537,494
3,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,G1,EWS,519,483
4,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,G1,OPEN,674,539
5,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,G1,SC,422,350
6,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,G1,ST,291,291
7,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,G1,OBC-NCL,615,600
8,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,G1,EWS,622,622
9,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,G1,OPEN,688,635
10,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,G1,SC,473,451
11,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,G1,ST,372,339
12,Round 2,"National Institute of Technology, Warangal",Engineering Structures,G1,OBC-NCL,597,573
13,Round 2,"National Institute of Technology, Warangal",Engineering Structures,G1,EWS,555,535
14,Round 2,"National Institute of Technology, Warangal",Engineering Structures,G1,OPEN,648,602
15,Round 2,"National Institute of Technology, Warangal",Engineering Structures,G1,SC,529,402
16,Round 2,"National Institute of Technology, Warangal",Engineering Structures,G1,ST,378,346
17,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,G1,OBC-NCL,500,455
18,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,G1,EWS,465,448
19,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,G1,OPEN,595,508
20,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,G1,OPEN-PwD,362,362
,,,,,,,
1,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,G1,SC,399,335
2,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,G1,ST,272,272
3,Round 2,"National Institute of Technology, Warangal",Industrial Metallurgy,G1,OBC-NCL,402,386
4,Round 2,"National Institute of Technology, Warangal",Industrial Metallurgy,G1,EWS,347,333
5,Round 2,"National Institute of Technology, Warangal",Industrial Metallurgy,G1,OPEN,470,410
6,Round 2,"National Institute of Technology, Warangal",Industrial Metallurgy,G1,SC,307,272
7,Round 2,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,G1,OBC-NCL,535,516
8,Round 2,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,G1,EWS,512,504
9,Round 2,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,G1,OPEN,621,546
10,Round 2,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,G1,SC,359,359
11,Round 2,"National Institute of Technology, Warangal",Materials and Systems Engineering Design,G1,ST,461,461
12,Round 2,"National Institute of Technology, Warangal",Machine Design,G1,OBC-NCL,647,629
13,Round 2,"National Institute of Technology, Warangal",Machine Design,G1,EWS,629,614
14,Round 2,"National Institute of Technology, Warangal",Machine Design,G1,OPEN,744,661
15,Round 2,"National Institute of Technology, Warangal",Machine Design,G1,SC,402,382
16,Round 2,"National Institute of Technology, Warangal",Machine Design,G1,ST,297,297
17,Round 2,"National Institute of Technology, Warangal",Manufacturing Engineering,G1,OBC-NCL,564,532
18,Round 2,"National Institute of Technology, Warangal",Manufacturing Engineering,G1,EWS,543,531
19,Round 2,"National Institute of Technology, Warangal",Manufacturing Engineering,G1,OPEN,634,571
20,Round 2,"National Institute of Technology, Warangal",Manufacturing Engineering,G1,SC,359,337
,,,,,,,
1,Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,G1,OBC-NCL,618,593
2,Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,G1,EWS,615,603
3,Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,G1,OPEN,675,621
4,Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,G1,SC,410,388
5,Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,G1,ST,335,275
6,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,G1,OBC-NCL,578,547
7,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,G1,EWS,550,546
8,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,G1,OPEN,617,582
9,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,G1,SC,468,360
10,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,G1,ST,421,302
11,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G1,OBC-NCL,400,371
12,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G1,EWS,366,366
13,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G1,OPEN,516,422
14,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G1,SC,169,169
15,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G2,OBC-NCL,340,329
16,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G2,OPEN,393,393
17,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G2,SC,251,245
18,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G3,OBC-NCL,577,577
19,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G3,EWS,557,557
20,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G3,OPEN,621,596
,,,,,,,
1,Round 2,"National Institute of Technology, Warangal",Systems and Control Engineering,G3,SC,339,339
2,Round 2,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,G1,OBC-NCL,579,537
3,Round 2,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,G1,EWS,596,571
4,Round 2,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,G1,OPEN,637,596
5,Round 2,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,G1,SC,400,392
6,Round 2,"National Institute of Technology, Warangal",Electronic Instrumentation and Embedded Systems,G1,ST,250,250
7,Round 2,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,G1,OBC-NCL,452,406
8,Round 2,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,G1,EWS,442,378
9,Round 2,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,G1,OPEN,562,489
10,Round 2,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,G1,SC,330,288
11,Round 2,"National Institute of Technology, Warangal",Remote Sensing & Geographic Information Systems,G1,ST,257,257
12,Round 2,"National Institute of Technology, Warangal",Transportation Engineering,G1,OBC-NCL,524,502
13,Round 2,"National Institute of Technology, Warangal",Transportation Engineering,G1,EWS,522,510
14,Round 2,"National Institute of Technology, Warangal",Transportation Engineering,G1,OPEN,581,535
15,Round 2,"National Institute of Technology, Warangal",Transportation Engineering,G1,OPEN-PwD,331,331
16,Round 2,"National Institute of Technology, Warangal",Transportation Engineering,G1,SC,444,389
17,Round 2,"National Institute of Technology, Warangal",Transportation Engineering,G1,ST,333,316
18,Round 2,"National Institute of Technology, Warangal",Thermal Engineering,G1,OBC-NCL,618,590
19,Round 2,"National Institute of Technology, Warangal",Thermal Engineering,G1,EWS,607,606
20,Round 2,"National Institute of Technology, Warangal",Thermal Engineering,G1,OPEN,665,625
,,,,,,,
1,Round 2,"National Institute of Technology, Warangal",Thermal Engineering,G1,SC,414,387
2,Round 2,"National Institute of Technology, Warangal",Thermal Engineering,G1,ST,438,276
3,Round 2,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,OBC-NCL,482,462
4,Round 2,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,EWS,489,475
5,Round 2,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,OPEN,568,509
6,Round 2,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,OPEN-PwD,309,309
7,Round 2,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,SC,340,329
8,Round 2,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,ST,281,277
9,Round 2,"National Institute of Technology, Warangal",Materials Technology,G1,OBC-NCL,395,378
10,Round 2,"National Institute of Technology, Warangal",Materials Technology,G1,EWS,392,392
11,Round 2,"National Institute of Technology, Warangal",Materials Technology,G1,OPEN,474,427
12,Round 2,"National Institute of Technology, Warangal",Materials Technology,G1,SC,297,283
13,Round 2,"National Institute of Technology, Warangal",VLSI Systems Design,G1,OBC-NCL,632,600
14,Round 2,"National Institute of Technology, Warangal",VLSI Systems Design,G1,EWS,637,633
15,Round 2,"National Institute of Technology, Warangal",VLSI Systems Design,G1,OPEN,726,650
16,Round 2,"National Institute of Technology, Warangal",VLSI Systems Design,G1,SC,471,446
17,Round 2,"National Institute of Technology, Warangal",VLSI Systems Design,G1,ST,383,358
18,Round 2,"National Institute of Technology, Warangal",Water Resources Engineering,G1,OBC-NCL,437,417
19,Round 2,"National Institute of Technology, Warangal",Water Resources Engineering,G1,EWS,386,382
20,Round 2,"National Institute of Technology, Warangal",Water Resources Engineering,G1,OPEN,503,441
,,,,,,,
1,Round 2,"National Institute of Technology, Warangal",Water Resources Engineering,G1,SC,350,305
2,Round 2,"National Institute of Technology, Warangal",Water Resources Engineering,G1,ST,263,249
3,Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,G1,OBC-NCL,648,618
4,Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,G1,EWS,697,688
5,Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,G1,OPEN,745,697
6,Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,G1,SC,512,477
7,Round 2,"National Institute of Technology, Warangal",Computer Science & Engineering,G1,ST,376,372
8,Round 2,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,OBC-NCL,555,539
9,Round 2,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,EWS,528,508
10,Round 2,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,OPEN,658,563
11,Round 2,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,SC,382,359
12,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",CAD-CAM,G1,OBC-NCL,327,327
13,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",CAD-CAM,G1,EWS,341,341
14,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",CAD-CAM,G1,OPEN,421,377
15,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",CAD-CAM,G1,SC,335,252
16,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,G1,OPEN,393,350
17,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,G1,SC,240,224
18,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,G1,ST,272,235
19,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,G1,OBC-NCL,451,426
20,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,G1,EWS,420,382
,,,,,,,
1,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,G1,OPEN,636,465
2,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,G1,SC,448,312
3,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,G1,ST,266,266
4,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,G1,OBC-NCL,369,352
5,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,G1,EWS,351,342
6,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,G1,OPEN,490,382
7,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,G1,SC,303,276
8,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,G1,ST,305,305
9,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Geotechnical Engineering,G1,OBC-NCL,386,366
10,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Geotechnical Engineering,G1,EWS,326,326
11,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Geotechnical Engineering,G1,OPEN,452,389
12,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Geotechnical Engineering,G1,SC,306,269
13,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Instrumentation and Control,G1,OBC-NCL,400,328
14,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Instrumentation and Control,G1,EWS,393,364
15,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Instrumentation and Control,G1,OPEN,468,414
16,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Instrumentation and Control,G1,SC,271,252
17,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,G1,OBC-NCL,362,359
18,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,G1,EWS,386,319
19,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,G1,OPEN,610,425
